country,city,apartment_living_area_sqm,price_in_USD,price_per_sqm,apartment_bedrooms,apartment_bathrooms,area_flag_outlier,price_flag_outlier
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",45,134667,2992.6,1.0,1.0,FALSE,FALSE
Montenegro,"Prcanj, Kotor Municipality, Montenegro",48,161952,3374,2.0,NA,FALSE,FALSE
Montenegro,"Sveti Stefan, Budva Municipality, Montenegro",67,264124,3942.1492537313434,2.0,NA,FALSE,FALSE
Montenegro,"Petrovac, Bar, Bar Municipality, Montenegro",60,79346,1322.4333333333334,1.0,NA,FALSE,FALSE
Montenegro,"Prcanj, Kotor Municipality, Montenegro",112,215212,1921.5357142857142,2.0,2.0,FALSE,FALSE
Montenegro,"Bijela, Herceg Novi, Montenegro",24,75729,3155.375,1.0,1.0,FALSE,FALSE
Montenegro,"Kunje, Bar Municipality, Montenegro",98,239194,2440.7551020408164,2.0,1.0,FALSE,FALSE
Montenegro,"Suscepan, Ratisevina-Suscepan-Trebesin, Herceg Novi, Montenegro",48,59974,1249.4583333333333,1.0,NA,FALSE,FALSE
Montenegro,"Becici, Sveti Stefan, Budva Municipality, Montenegro",47,163039,3468.9148936170213,1.0,NA,FALSE,FALSE
Montenegro,"Zelenika-Kuti, Herceg Novi, Montenegro",49000,192482,3.928204081632653,1.0,1.0,TRUE,FALSE
Montenegro,"Tivat, Tivat Municipality, Montenegro",58,228255,3935.4310344827586,2.0,NA,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",80,248929,3111.6125,2.0,2.0,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",84,248907,2963.1785714285716,1.0,NA,FALSE,FALSE
Montenegro,"Bar, Bar Municipality, Montenegro",70,210810,3011.5714285714284,2.0,1.0,FALSE,FALSE
Montenegro,"Bijela, Herceg Novi, Montenegro",50,227187,4543.74,2.0,2.0,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",65,223768,3442.5846153846155,3.0,2.0,FALSE,FALSE
Montenegro,"Tivat, Tivat Municipality, Montenegro",75,295199,3935.9866666666667,2.0,2.0,FALSE,FALSE
Montenegro,"Krasici, Tivat Municipality, Montenegro",60,195373,3256.2166666666667,NA,1.0,FALSE,FALSE
Montenegro,"Rafailovici, Sveti Stefan, Budva Municipality, Montenegro",49,173909,3549.1632653061224,2.0,NA,FALSE,FALSE
Montenegro,"Petrovac, Bar, Bar Municipality, Montenegro",85,171941,2022.835294117647,2.0,1.0,FALSE,FALSE
Montenegro,"Becici, Sveti Stefan, Budva Municipality, Montenegro",36,208847,5801.305555555556,1.0,1.0,FALSE,FALSE
Montenegro,"Becici, Sveti Stefan, Budva Municipality, Montenegro",85,220217,2590.788235294118,NA,2.0,FALSE,FALSE
Montenegro,"Petrovac, Bar, Bar Municipality, Montenegro",145,249993,1724.0896551724138,5.0,NA,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",78,186627,2392.653846153846,2.0,1.0,FALSE,FALSE
Montenegro,"Becici, Sveti Stefan, Budva Municipality, Montenegro",94,218274,2322.0638297872342,2.0,2.0,FALSE,FALSE
Montenegro,"Drazin Vrt, Prcanj, Kotor Municipality, Montenegro",73,173909,2382.3150684931506,1.0,NA,FALSE,FALSE
Montenegro,"Becici, Sveti Stefan, Budva Municipality, Montenegro",58,168398,2903.4137931034484,1.0,1.0,FALSE,FALSE
Montenegro,"Becici, Sveti Stefan, Budva Municipality, Montenegro",54,149996,2777.703703703704,1.0,NA,FALSE,FALSE
Montenegro,"Becici, Sveti Stefan, Budva Municipality, Montenegro",36,135230,3756.3888888888887,1.0,1.0,FALSE,FALSE
Montenegro,"Tivat, Tivat Municipality, Montenegro",25,312196,12487.84,1.0,1.0,FALSE,FALSE
Montenegro,"Zelenika-Kuti, Herceg Novi, Montenegro",61,353252,5791.016393442623,NA,NA,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",98,428322,4370.632653061224,2.0,1.0,FALSE,FALSE
Montenegro,"Dobrota, Kotor Municipality, Montenegro",208,522730,2513.125,3.0,2.0,FALSE,FALSE
Montenegro,"Kolasin, Kolašin Municipality, Montenegro",45,280948,6243.288888888889,1.0,1.0,FALSE,FALSE
Montenegro,"Tivat, Tivat Municipality, Montenegro",70,586941,8384.871428571429,3.0,NA,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",60,323253,5387.55,3.0,2.0,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",105,617561,5881.533333333334,NA,NA,FALSE,FALSE
Montenegro,"Becici, Sveti Stefan, Budva Municipality, Montenegro",183,678300,3706.55737704918,3.0,4.0,FALSE,FALSE
Montenegro,"Boreti, Budva Municipality, Montenegro",233,739214,3172.5922746781116,3.0,2.0,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",97,527160,5434.639175257732,2.0,NA,FALSE,FALSE
Montenegro,"Sveti Stefan, Budva Municipality, Montenegro",130,489118,3762.4461538461537,3.0,NA,FALSE,FALSE
Montenegro,"Tivat, Tivat Municipality, Montenegro",83,688961,8300.734939759037,1.0,1.0,FALSE,FALSE
Montenegro,"Tivat, Tivat Municipality, Montenegro",69,729845,10577.463768115942,1.0,1.0,FALSE,FALSE
Montenegro,"Becici, Sveti Stefan, Budva Municipality, Montenegro",440,751237,1707.3568181818182,6.0,7.0,FALSE,FALSE
Montenegro,"Tivat, Tivat Municipality, Montenegro",73,817739,11201.90410958904,1.0,1.0,FALSE,FALSE
Montenegro,"Radovici, Tivat Municipality, Montenegro",80,872505,10906.3125,1.0,2.0,FALSE,FALSE
Montenegro,"Tivat, Tivat Municipality, Montenegro",69,686413,9948.014492753624,1.0,1.0,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",200,1086928,5434.64,2.0,NA,FALSE,FALSE
Montenegro,"Skaljari, Kotor, Kotor Municipality, Montenegro",156,892544,5721.4358974358975,2.0,3.0,FALSE,FALSE
Montenegro,"Becici, Sveti Stefan, Budva Municipality, Montenegro",265,1349776,5093.494339622642,NA,4.0,FALSE,FALSE
Montenegro,"Boreti, Budva Municipality, Montenegro",156,1943097,12455.75,2.0,2.0,FALSE,FALSE
Montenegro,"Tivat, Tivat Municipality, Montenegro",328,2391242,7290.371951219512,4.0,NA,FALSE,FALSE
Montenegro,"Boreti, Budva Municipality, Montenegro",255,2698746,10583.317647058824,3.0,2.0,FALSE,FALSE
Montenegro,"Boreti, Budva Municipality, Montenegro",271,3562345,13145.184501845019,2.0,2.0,FALSE,FALSE
Montenegro,"Bogisici, Donja Lastva, Tivat Municipality, Montenegro",190,1294928,6815.41052631579,3.0,3.0,FALSE,FALSE
Montenegro,"Tivat, Tivat Municipality, Montenegro",150,878648,5857.653333333334,2.0,NA,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",91,785987,8637.21978021978,2.0,2.0,FALSE,FALSE
Montenegro,"Rafailovici, Sveti Stefan, Budva Municipality, Montenegro",132,505277,3827.8560606060605,NA,NA,FALSE,FALSE
Montenegro,"Brguli, Lustica, Herceg Novi, Montenegro",125,1032181,8257.448,3.0,2.0,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",324,760850,2348.3024691358023,3.0,NA,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",42,482821,11495.738095238095,1.0,1.0,FALSE,FALSE
Montenegro,"Tivat, Tivat Municipality, Montenegro",113,469399,4153.973451327433,3.0,3.0,FALSE,FALSE
Montenegro,"Tivat, Tivat Municipality, Montenegro",83,706503,8512.084337349397,1.0,NA,FALSE,FALSE
Montenegro,"Krasici, Tivat Municipality, Montenegro",104,442510,4254.903846153846,2.0,2.0,FALSE,FALSE
Montenegro,"Donja Lastva, Tivat Municipality, Montenegro",100,595265,5952.65,2.0,2.0,FALSE,FALSE
Montenegro,"Kuljace, Sveti Stefan, Budva Municipality, Montenegro",90,347817,3864.633333333333,2.0,NA,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",50,141632,2832.64,1.0,1.0,FALSE,FALSE
Montenegro,"Becici, Sveti Stefan, Budva Municipality, Montenegro",47,133226,2834.595744680851,1.0,1.0,FALSE,FALSE
Montenegro,"Becici, Sveti Stefan, Budva Municipality, Montenegro",49,333634,6808.857142857143,1.0,1.0,FALSE,FALSE
Montenegro,"Rafailovici, Sveti Stefan, Budva Municipality, Montenegro",28,179343,6405.107142857143,3.0,NA,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",53,148909,2809.603773584906,1.0,NA,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",45,154181,3426.2444444444445,2.0,1.0,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",50,192135,3842.7,2.0,1.0,FALSE,FALSE
Montenegro,"Radovici, Tivat Municipality, Montenegro",51,178087,3491.901960784314,1.0,1.0,FALSE,FALSE
Montenegro,"Tivat, Tivat Municipality, Montenegro",40,148088,3702.2,1.0,1.0,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",55,157605,2865.5454545454545,2.0,NA,FALSE,FALSE
Montenegro,"Đenovići, Herceg Novi, Montenegro",27,160946,5960.962962962963,1.0,1.0,FALSE,FALSE
Montenegro,"Petrovac, Bar, Bar Municipality, Montenegro",58,161356,2782,2.0,1.0,FALSE,FALSE
Montenegro,"Станишичи, Budva Municipality, Montenegro",40,144602,3615.05,1.0,1.0,FALSE,FALSE
Montenegro,"Bar, Bar Municipality, Montenegro",94,277167,2948.5851063829787,2.0,NA,FALSE,FALSE
Montenegro,"Dobrota, Kotor Municipality, Montenegro",60,152170,2536.1666666666665,1.0,1.0,FALSE,FALSE
Montenegro,"Kolasin, Kolašin Municipality, Montenegro",45,184279,4095.088888888889,1.0,1.0,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",37,62338,1684.8108108108108,1.0,1.0,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",70,296315,4233.071428571428,2.0,1.0,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",38,233245,6138.026315789473,2.0,1.0,FALSE,FALSE
Montenegro,"Becici, Sveti Stefan, Budva Municipality, Montenegro",80,262401,3280.0125,2.0,2.0,FALSE,FALSE
Montenegro,"Becici, Sveti Stefan, Budva Municipality, Montenegro",67,193051,2881.3582089552237,2.0,2.0,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",20,62101,3105.05,1.0,1.0,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",20,64865,3243.25,1.0,1.0,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",50,190212,3804.24,1.0,NA,FALSE,FALSE
Montenegro,"Becici, Sveti Stefan, Budva Municipality, Montenegro",81,201199,2483.938271604938,NA,1.0,FALSE,FALSE
Montenegro,"Muo, Prcanj, Kotor Municipality, Montenegro",49,139651,2850.0204081632655,2.0,NA,FALSE,FALSE
Montenegro,"Petrovac, Bar, Bar Municipality, Montenegro",145,227361,1568.0068965517241,5.0,2.0,FALSE,FALSE
Montenegro,"Lustica, Herceg Novi, Montenegro",50,215212,4304.24,2.0,NA,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",22,77308,3514,1.0,1.0,FALSE,FALSE
Montenegro,"Igalo, Herceg Novi, Montenegro",66,160467,2431.318181818182,2.0,1.0,FALSE,FALSE
Montenegro,"Provodina, Herceg Novi, Montenegro",28,73016,2607.714285714286,1.0,1.0,FALSE,FALSE
Montenegro,"Dobrota, Kotor Municipality, Montenegro",73,201082,2754.5479452054797,NA,NA,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",56,189610,3385.8928571428573,1.0,1.0,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",61,242916,3982.2295081967213,2.0,2.0,FALSE,FALSE
Montenegro,"Dobra Voda, Bar Municipality, Montenegro",52,163039,3135.3653846153848,1.0,NA,FALSE,FALSE
Montenegro,"Becici, Sveti Stefan, Budva Municipality, Montenegro",34,134236,3948.1176470588234,1.0,NA,FALSE,FALSE
Montenegro,"Sutomore, Bar Municipality, Montenegro",40,49472,1236.8,2.0,1.0,FALSE,FALSE
Montenegro,"Becici, Sveti Stefan, Budva Municipality, Montenegro",32,200674,6271.0625,1.0,1.0,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",20,62172,3108.6,1.0,1.0,FALSE,FALSE
Montenegro,"Becici, Montenegro",58,109460,1887.2413793103449,1.0,1.0,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",26,56520,2173.846153846154,NA,NA,FALSE,FALSE
Montenegro,"Boreti, Budva Municipality, Montenegro",41,98367,2399.1951219512193,2.0,NA,FALSE,FALSE
Montenegro,"Zelenika, Zelenika-Kuti, Herceg Novi, Montenegro",70,143884,2055.4857142857145,2.0,1.0,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",46,164402,3573.9565217391305,1.0,1.0,FALSE,FALSE
Montenegro,"Becici, Sveti Stefan, Budva Municipality, Montenegro",47,176945,3764.7872340425533,1.0,1.0,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",118,220714,1870.457627118644,3.0,2.0,FALSE,FALSE
Montenegro,"Provodina, Herceg Novi, Montenegro",26,68591,2638.1153846153848,NA,1.0,FALSE,FALSE
Montenegro,"Przno, Sveti Stefan, Budva Municipality, Montenegro",55,162263,2950.2363636363634,2.0,1.0,FALSE,FALSE
Montenegro,"Tivat, Tivat Municipality, Montenegro",36,102844,2856.777777777778,1.0,1.0,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",45,132605,2946.777777777778,1.0,NA,FALSE,FALSE
Montenegro,"Suscepan, Ratisevina-Suscepan-Trebesin, Herceg Novi, Montenegro",35,77945,2227,1.0,NA,FALSE,FALSE
Montenegro,"Bar, Bar Municipality, Montenegro",40,123914,3097.85,1.0,1.0,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",75,141301,1884.0133333333333,2.0,NA,FALSE,FALSE
Montenegro,"Bar, Bar Municipality, Montenegro",57,123910,2173.8596491228072,1.0,NA,FALSE,FALSE
Montenegro,"Becici, Sveti Stefan, Budva Municipality, Montenegro",41,99567,2428.4634146341464,NA,1.0,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",20,102702,5135.1,1.0,1.0,FALSE,FALSE
Montenegro,"Becici, Sveti Stefan, Budva Municipality, Montenegro",25,95202,3808.08,1.0,1.0,FALSE,FALSE
Montenegro,"Becici, Sveti Stefan, Budva Municipality, Montenegro",41,98973,2413.9756097560976,NA,1.0,FALSE,FALSE
Montenegro,"Becici, Sveti Stefan, Budva Municipality, Montenegro",47,114127,2428.2340425531916,1.0,NA,FALSE,FALSE
Montenegro,"Prcanj, Kotor Municipality, Montenegro",42,85867,2044.452380952381,1.0,NA,FALSE,FALSE
Montenegro,"Igalo, Herceg Novi, Montenegro",28,109918,3925.6428571428573,1.0,1.0,FALSE,FALSE
Montenegro,"Buljarica, Budva Municipality, Montenegro",92,148459,1613.6847826086957,NA,NA,FALSE,FALSE
Montenegro,"Rafailovici, Sveti Stefan, Budva Municipality, Montenegro",65,129344,1989.9076923076923,2.0,NA,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",52,107571,2068.673076923077,1.0,1.0,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",30,149282,4976.066666666667,1.0,1.0,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",48,146735,3056.9791666666665,1.0,NA,FALSE,FALSE
Montenegro,"Prcanj, Kotor Municipality, Montenegro",55,114127,2075.0363636363636,1.0,NA,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",30,134137,4471.233333333334,1.0,1.0,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",38,103258,2717.315789473684,NA,NA,FALSE,FALSE
Montenegro,"Muo, Prcanj, Kotor Municipality, Montenegro",42,107174,2551.7619047619046,1.0,NA,FALSE,FALSE
Montenegro,"Suscepan, Ratisevina-Suscepan-Trebesin, Herceg Novi, Montenegro",68,124997,1838.1911764705883,2.0,NA,FALSE,FALSE
Montenegro,"Becici, Sveti Stefan, Budva Municipality, Montenegro",30,117569,3918.9666666666667,1.0,1.0,FALSE,FALSE
Montenegro,"Morinj, Kotor Municipality, Montenegro",48,129438,2696.625,1.0,1.0,FALSE,FALSE
Montenegro,"Becici, Sveti Stefan, Budva Municipality, Montenegro",63,117388,1863.3015873015872,2.0,NA,FALSE,FALSE
Montenegro,"Becici, Sveti Stefan, Budva Municipality, Montenegro",43,110422,2567.953488372093,1.0,NA,FALSE,FALSE
Montenegro,"Zelenika-Kuti, Herceg Novi, Montenegro",48,163576,3407.8333333333335,2.0,1.0,FALSE,FALSE
Montenegro,"Becici, Sveti Stefan, Budva Municipality, Montenegro",30,137569,4585.633333333333,1.0,1.0,FALSE,FALSE
Montenegro,"Przno, Sveti Stefan, Budva Municipality, Montenegro",104,130492,1254.7307692307693,2.0,2.0,FALSE,FALSE
Montenegro,"Dobrota, Kotor Municipality, Montenegro",57,135133,2370.754385964912,1.0,1.0,FALSE,FALSE
Montenegro,"Dobra Voda, Bar Municipality, Montenegro",46,122823,2670.0652173913045,3.0,NA,FALSE,FALSE
Montenegro,"Dobrota, Kotor Municipality, Montenegro",50,201347,4026.94,1.0,1.0,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",32,102970,3217.8125,1.0,1.0,FALSE,FALSE
Montenegro,"Boreti, Budva Municipality, Montenegro",63,120819,1917.7619047619048,2.0,1.0,FALSE,FALSE
Montenegro,"Dobra Voda, Bar Municipality, Montenegro",54,182357,3376.9814814814813,1.0,1.0,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",69,135866,1969.072463768116,2.0,NA,FALSE,FALSE
Montenegro,"Igalo, Herceg Novi, Montenegro",40,159963,3999.075,2.0,1.0,FALSE,FALSE
Montenegro,"Rafailovici, Sveti Stefan, Budva Municipality, Montenegro",80,135866,1698.325,2.0,NA,FALSE,FALSE
Montenegro,"Velembusi, Bar Municipality, Montenegro",72,157605,2188.9583333333335,2.0,NA,FALSE,FALSE
Montenegro,"Zelenika-Kuti, Herceg Novi, Montenegro",50,163039,3260.78,1.0,NA,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",69,125882,1824.376811594203,2.0,1.0,FALSE,FALSE
Montenegro,"Becici, Sveti Stefan, Budva Municipality, Montenegro",44,131095,2979.431818181818,1.0,1.0,FALSE,FALSE
Montenegro,"Krasici, Tivat Municipality, Montenegro",30,140076,4669.2,1.0,1.0,FALSE,FALSE
Montenegro,"Przno, Sveti Stefan, Budva Municipality, Montenegro",35,117911,3368.885714285714,1.0,1.0,FALSE,FALSE
Montenegro,"Petrovac, Bar, Bar Municipality, Montenegro",85,135743,1596.9764705882353,1.0,1.0,FALSE,FALSE
Montenegro,"Przno, Sveti Stefan, Budva Municipality, Montenegro",44,133692,3038.4545454545455,3.0,NA,FALSE,FALSE
Montenegro,"Przno, Sveti Stefan, Budva Municipality, Montenegro",66,163039,2470.287878787879,1.0,NA,FALSE,FALSE
Montenegro,"Trojica, Prcanj, Kotor Municipality, Montenegro",33,144926,4391.69696969697,1.0,1.0,FALSE,FALSE
Montenegro,"Podi-Sasovici, Herceg Novi, Montenegro",45,94563,2101.4,1.0,NA,FALSE,FALSE
Montenegro,"Provodina, Herceg Novi, Montenegro",57,125876,2208.3508771929824,1.0,1.0,FALSE,FALSE
Montenegro,"Zelenika-Kuti, Herceg Novi, Montenegro",54,119720,2217.037037037037,2.0,1.0,FALSE,FALSE
Montenegro,"Sveti Stefan, Budva Municipality, Montenegro",59,146735,2487.0338983050847,1.0,NA,FALSE,FALSE
Montenegro,"Ratisevina-Suscepan-Trebesin, Herceg Novi, Montenegro",30,122600,4086.6666666666665,1.0,1.0,FALSE,FALSE
Montenegro,"Ratisevina-Suscepan-Trebesin, Herceg Novi, Montenegro",49,133583,2726.183673469388,1.0,NA,FALSE,FALSE
Montenegro,"Becici, Sveti Stefan, Budva Municipality, Montenegro",53,152170,2871.132075471698,1.0,NA,FALSE,FALSE
Montenegro,"Becici, Sveti Stefan, Budva Municipality, Montenegro",65,194731,2995.8615384615387,2.0,1.0,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",30,106034,3534.4666666666667,1.0,1.0,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",48,119516,2489.9166666666665,1.0,NA,FALSE,FALSE
Montenegro,"Ratisevina-Suscepan-Trebesin, Herceg Novi, Montenegro",40,104345,2608.625,1.0,NA,FALSE,FALSE
Montenegro,"Becici, Sveti Stefan, Budva Municipality, Montenegro",45,156587,3479.711111111111,1.0,1.0,FALSE,FALSE
Montenegro,"Zelenika-Kuti, Herceg Novi, Montenegro",61,135866,2227.311475409836,2.0,NA,FALSE,FALSE
Montenegro,"Becici, Sveti Stefan, Budva Municipality, Montenegro",64,152170,2377.65625,2.0,NA,FALSE,FALSE
Montenegro,"SEOCE, Andrijevica, Andrijevica Municipality, Montenegro",76,130214,1713.342105263158,2.0,NA,FALSE,FALSE
Montenegro,"Zelenika-Kuti, Herceg Novi, Montenegro",57,137877,2418.8947368421054,2.0,NA,FALSE,FALSE
Montenegro,"Krasici, Tivat Municipality, Montenegro",41,146529,3573.878048780488,NA,1.0,FALSE,FALSE
Montenegro,"Becici, Sveti Stefan, Budva Municipality, Montenegro",30,148033,4934.433333333333,1.0,1.0,FALSE,FALSE
Montenegro,"Kunje, Bar Municipality, Montenegro",105,127171,1211.152380952381,2.0,NA,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",48,138257,2880.3541666666665,1.0,NA,FALSE,FALSE
Montenegro,"Milocer, Sveti Stefan, Budva Municipality, Montenegro",48,130431,2717.3125,1.0,NA,FALSE,FALSE
Turkey,"Merdivenlikuyu, Mediterranean Region, Erdemli, Turkey",78,115214,1477.1025641025642,2.0,2.0,FALSE,FALSE
Turkey,"Elvanli, Mediterranean Region, Mersin, Turkey",32,130975,4092.96875,NA,NA,FALSE,FALSE
Turkey,"Payallar, Mediterranean Region, Alanya, Turkey",85,179343,2109.9176470588236,2.0,1.0,FALSE,FALSE
Turkey,"Karakocali, Mediterranean Region, Alanya, Turkey",75,201082,2681.0933333333332,2.0,2.0,FALSE,FALSE
Turkey,"Elvanli, Mediterranean Region, Mersin, Turkey",84,157605,1876.25,2.0,2.0,FALSE,FALSE
Turkey,"Derekoey, Aegean Region, Bodrum, Turkey",74,271732,3672.054054054054,2.0,2.0,FALSE,FALSE
Montenegro,"Becici, Sveti Stefan, Budva Municipality, Montenegro",44,241053,5478.477272727273,1.0,1.0,FALSE,FALSE
Turkey,"Koyunlar, Mediterranean Region, Antalya, Turkey",90,170648,1896.088888888889,2.0,1.0,FALSE,FALSE
Turkey,"Yokuslu, Southeastern Anatolia Region, Dicle, Turkey",75,143649,1915.32,2.0,1.0,FALSE,FALSE
Turkey,"Elvanli, Mediterranean Region, Mersin, Turkey",54,134779,2495.9074074074074,NA,NA,FALSE,FALSE
Turkey,"Kadriye, Mediterranean Region, Antalya, Turkey",90,184778,2053.088888888889,2.0,2.0,FALSE,FALSE
Turkey,"Central Anatolia Region, Pursaklar, Turkey",174,151083,868.2931034482758,4.0,2.0,FALSE,FALSE
Turkey,"Elvanli, Mediterranean Region, Mersin, Turkey",45,127171,2826.0222222222224,NA,NA,FALSE,FALSE
Turkey,"Mezitli, Mediterranean Region, Mersin, Turkey",66,133692,2025.6363636363637,2.0,2.0,FALSE,FALSE
Turkey,"Ciftepinar, Mediterranean Region, Erdemli, Turkey",110,189126,1719.3272727272727,2.0,2.0,FALSE,FALSE
Turkey,"Central Anatolia Region, Pursaklar, Turkey",140,144561,1032.5785714285714,4.0,2.0,FALSE,FALSE
Turkey,"Avsallar, Mediterranean Region, Alanya, Turkey",112,179343,1601.2767857142858,2.0,1.0,FALSE,FALSE
Montenegro,"Dobrota, Kotor Municipality, Montenegro",62,201082,3243.2580645161293,2.0,NA,FALSE,FALSE
Montenegro,"Budva, Bar, Bar Municipality, Montenegro",38,128258,3375.2105263157896,1.0,NA,FALSE,FALSE
Turkey,"Mediterranean Region, Mersin, Turkey",48,106519,2219.1458333333335,NA,NA,FALSE,FALSE
Turkey,"Avsallar, Mediterranean Region, Alanya, Turkey",51,114127,2237.7843137254904,1.0,1.0,FALSE,FALSE
Turkey,"Marmara Region, Yalova merkez, Turkey",104,126084,1212.3461538461538,3.0,2.0,FALSE,FALSE
Turkey,"Elvanli, Mediterranean Region, Mersin, Turkey",48,121736,2536.1666666666665,NA,NA,FALSE,FALSE
Turkey,"Central Anatolia Region, Ankara, Turkey",42,124997,2976.1190476190477,1.0,1.0,FALSE,FALSE
Turkey,"Guezeloba, Mediterranean Region, Turkey",56,130431,2329.125,1.0,1.0,FALSE,FALSE
Turkey,"Central Anatolia Region, Ankara, Turkey",78,151083,1936.9615384615386,2.0,1.0,FALSE,FALSE
Turkey,"Bueyuekkumla, Marmara Region, Gemlik, Turkey",123,156518,1272.5040650406504,3.0,2.0,FALSE,FALSE
Turkey,"Karsiyaka, Black Sea Region, Turkey",115,189126,1644.5739130434783,3.0,2.0,FALSE,FALSE
Montenegro,"Tivat, Tivat Municipality, Montenegro",53,172822,3260.7924528301887,1.0,NA,FALSE,FALSE
Turkey,"Mahmutlar, Mediterranean Region, Alanya, Turkey",50,215212,4304.24,1.0,1.0,FALSE,FALSE
Turkey,"Elvanli, Mediterranean Region, Mersin, Turkey",46,129344,2811.8260869565215,NA,NA,FALSE,FALSE
Turkey,"Mahmutlar, Mediterranean Region, Alanya, Turkey",59,141301,2394.9322033898306,1.0,1.0,FALSE,FALSE
